CustomerId,Surname,Geography,Gender,Age,CreditScore,Balance,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditTier,AgeGroup,CLV_Tier,Est_CLV,RiskScore,Churn_Probability,Risk_Category
15795224,Wu,France,Male,39,760,178585.46,6,1,1,0,67131.3,1,Good,Early_Career,Premium,107151.276,20,0.5711161887947714,High Risk
15685346,Chu,Spain,Female,26,736,135889.13,4,1,1,1,165692.03,0,Good,Young,High,54355.652,0,0.3172835290965618,Low Risk
15691808,King,France,Male,43,656,134919.85,7,1,1,0,194691.95,0,Fair,Mid_Career,Premium,94443.895,45,0.5946279689523816,High Risk
15721007,Charlton,Germany,Male,33,776,115130.34,8,1,0,0,129525.5,1,Good,Early_Career,Premium,92104.272,20,0.49021343646637594,Medium Risk
15794253,Marsh,Spain,Female,34,832,138190.13,6,2,0,1,146511.2,0,Excellent,Early_Career,Premium,165828.156,0,0.19510703075196725,Low Risk
15694453,Walker,Germany,Male,37,631,131519.49,9,2,1,1,51752.18,0,Fair,Early_Career,Premium,236735.082,0,0.13300141685793807,Low Risk
15813113,Chang,Spain,Female,56,795,0.0,5,1,1,0,35418.69,1,Excellent,Pre_Retirement,Medium,0.0,55,0.9638352504295367,Very High Risk
15614187,Pottinger,Germany,Female,39,648,126935.98,3,2,0,1,57995.74,0,Fair,Early_Career,High,76161.58799999999,0,0.25184869541134025,Low Risk
15619407,Buckley,France,Male,39,615,133707.09,4,1,1,1,108152.75,0,Fair,Early_Career,High,53482.836,0,0.23638976350312216,Low Risk
15646227,Folliero,France,Female,27,682,97893.2,1,1,1,0,166144.98,0,Good,Young,Medium,9789.32,30,0.18814490486961177,Low Risk
15660541,Olisanugo,France,Male,34,694,127900.03,5,1,1,0,101737.8,0,Good,Early_Career,High,63950.015,20,0.19077401031427788,Low Risk
15753874,Kent,France,Male,37,694,143835.47,10,1,0,1,33326.71,0,Good,Early_Career,Premium,143835.47,0,0.2641195231043447,Low Risk
15617877,Jessop,France,Male,44,607,0.0,0,2,1,1,81140.09,0,Fair,Mid_Career,Medium,0.0,45,0.12239403967352702,Low Risk
15772073,Hodge,France,Male,48,664,0.0,10,1,1,0,140173.17,1,Good,Mid_Career,Medium,0.0,55,0.8761762663652461,Very High Risk
15701537,Ignatiev,France,Male,60,756,0.0,2,1,1,1,166513.49,1,Good,Senior,Medium,0.0,35,0.5795760692355327,High Risk
15736228,Chambers,France,Female,40,645,129596.77,3,1,1,1,103232.6,0,Fair,Mid_Career,High,38879.031,25,0.3924492735802534,Medium Risk
15769596,Yen,Germany,Female,24,710,110407.44,2,2,0,0,15832.43,1,Good,Young,High,44162.976,20,0.3456842786625277,Low Risk
15722061,Allen,Germany,Female,41,619,142015.76,8,2,1,0,114323.66,0,Fair,Mid_Career,Premium,227225.21600000001,45,0.3614838125653895,Medium Risk
15638003,Komarova,Spain,Male,55,648,81370.07,1,1,0,1,181534.04,0,Fair,Pre_Retirement,Medium,8137.007000000001,35,0.5225202977056818,Medium Risk
15775590,Mackay,Germany,Female,48,482,69329.47,2,1,0,0,102640.52,1,Very_Poor,Mid_Career,Medium,13865.894,60,0.898000992048289,Very High Risk
15730688,Yu,France,Female,28,548,116755.5,8,2,1,1,158585.17,1,Poor,Young,Premium,186808.80000000002,0,0.3449798277895191,Low Risk
15753102,Curtis,Spain,Male,44,752,83870.33,6,1,1,0,178722.24,0,Good,Mid_Career,High,50322.198,45,0.6187078731817326,High Risk
15810075,Fang,France,Female,39,648,130694.89,6,2,1,1,153955.38,1,Fair,Early_Career,Premium,156833.868,0,0.35973342661317304,Medium Risk
15723373,Page,Spain,Female,34,643,117451.47,8,1,1,0,65374.86,0,Fair,Early_Career,Premium,93961.176,20,0.44746979958695293,Medium Risk
15584320,Brennan,France,Female,39,686,111695.62,3,1,0,0,136643.84,0,Good,Early_Career,High,33508.685999999994,20,0.3179571186495822,Low Risk
15724161,Sutton,France,Female,40,644,137285.26,9,4,1,0,77063.63,1,Fair,Mid_Career,Premium,494226.93600000005,65,0.9700227013735379,Very High Risk
15750056,Hyde,France,Female,29,702,149218.39,6,1,1,1,9633.01,0,Good,Young,Premium,89531.034,0,0.18801453417815067,Low Risk
15609637,Nkemakolam,France,Male,51,652,0.0,7,2,0,1,43496.36,0,Fair,Pre_Retirement,Medium,0.0,35,0.1473519813127856,Low Risk
15569641,Sung,Germany,Female,41,692,130701.29,8,1,1,0,59354.24,1,Good,Mid_Career,Premium,104561.032,45,0.6750027275032356,High Risk
15815236,Chiganu,Spain,Male,34,574,0.0,5,2,0,0,28269.86,0,Poor,Early_Career,Medium,0.0,30,0.036034807098321894,Low Risk
15811177,Beneventi,France,Female,31,643,167949.48,3,1,1,0,143162.34,0,Fair,Early_Career,High,50384.844000000005,20,0.22935125397161393,Low Risk
15680587,Esposito,France,Male,23,834,131254.81,4,1,1,0,20199.3,0,Excellent,Young,High,52501.924,20,0.2731423089654871,Low Risk
15672821,Owen,France,Male,28,591,0.0,5,2,1,1,48606.92,0,Poor,Young,Medium,0.0,10,0.04398403044394676,Low Risk
15767681,Smalley,Spain,Male,34,470,0.0,9,2,0,1,89013.67,0,Very_Poor,Early_Career,Medium,0.0,25,0.044262870775914356,Low Risk
15600379,Hsiung,Spain,Male,34,608,86656.13,7,1,0,1,59890.29,0,Fair,Early_Career,High,60659.291,0,0.18810551961846933,Low Risk
15801336,Ch'ang,Germany,Female,37,649,114737.26,8,1,1,1,106655.88,1,Fair,Early_Career,Premium,91789.808,0,0.5216327376008723,Medium Risk
15721592,Barton,France,Female,38,665,0.0,5,2,1,0,156439.56,0,Good,Early_Career,Medium,0.0,30,0.09545228230987567,Low Risk
15746203,Hsia,Germany,Male,62,555,119817.33,4,1,0,1,43507.1,1,Poor,Senior,High,47926.932,25,0.6263397641989744,High Risk
15583137,Pope,France,Female,48,637,130806.99,7,2,1,1,132005.85,1,Fair,Mid_Career,Premium,183129.786,25,0.5706832274519312,High Risk
15680752,Horrocks,France,Female,49,675,0.0,0,1,1,1,80496.71,1,Good,Mid_Career,Medium,0.0,45,0.8463178576696865,Very High Risk
15688172,Tai,Spain,Male,40,677,0.0,5,2,1,0,88947.56,0,Good,Mid_Career,Medium,0.0,55,0.13085782604430307,Low Risk
15791373,Chikezie,Germany,Female,35,850,80931.75,2,1,0,0,12639.67,1,Excellent,Early_Career,Medium,16186.35,20,0.2957581005556014,Low Risk
15589449,Frye,France,Female,56,815,0.0,3,3,1,1,94248.16,1,Excellent,Pre_Retirement,Medium,0.0,55,0.8990856829044802,Very High Risk
15692819,Toscani,Germany,Male,32,665,132178.67,1,1,0,0,11865.76,0,Good,Early_Career,Medium,13217.867000000002,30,0.5018096724667132,Medium Risk
15727467,Mellor,France,Female,27,485,0.0,3,2,1,0,141449.86,0,Very_Poor,Young,Medium,0.0,45,0.1259100884716523,Low Risk
15734312,Kang,Spain,Male,43,577,0.0,6,2,1,1,149457.81,0,Poor,Mid_Career,Medium,0.0,35,0.0978539934526402,Low Risk
15764604,Sutherland,France,Female,35,586,164769.02,7,3,1,0,119814.25,1,Poor,Early_Career,Premium,346014.9419999999,40,0.9848852695964402,Very High Risk
15613014,Hs?,Germany,Male,29,722,107233.85,1,2,1,0,24924.92,0,Good,Young,Medium,21446.770000000004,30,0.2666637914635864,Low Risk
15609669,Chuang,France,Female,39,542,109949.39,4,2,1,1,41268.65,0,Poor,Early_Career,Premium,87959.512,0,0.20545700865978092,Low Risk
15685536,Chu,France,Female,34,552,0.0,5,2,1,1,1351.41,0,Poor,Early_Career,Medium,0.0,10,0.05271025397546383,Low Risk
15750447,Ozoemena,France,Female,60,678,117738.81,10,1,1,0,147489.76,1,Good,Senior,Premium,117738.81,45,0.8843648071663889,Very High Risk
15663249,Howells,Spain,Female,37,575,133292.45,9,1,1,0,111175.09,0,Poor,Early_Career,Premium,119963.20500000002,20,0.36635962914530856,Medium Risk
15638646,Lucchese,France,Female,43,669,160474.59,1,1,1,1,95963.14,0,Good,Mid_Career,Medium,16047.459,35,0.5057236969565172,Medium Risk
15734161,Nnonso,France,Male,43,636,0.0,6,2,1,0,43128.95,0,Fair,Mid_Career,Medium,0.0,55,0.18895136296594295,Low Risk
15631070,Gerasimova,Germany,Male,55,667,154393.43,9,1,1,1,137674.96,1,Good,Pre_Retirement,Premium,138954.087,25,0.6549558876324716,High Risk
15761950,Woronoff,Germany,Female,45,652,110827.49,9,1,1,1,153383.54,1,Fair,Mid_Career,Premium,99744.74100000001,25,0.7358151629551115,High Risk
15649668,Wilhelm,Germany,Female,36,637,145750.45,10,2,1,1,96660.76,0,Fair,Early_Career,Premium,291500.9,0,0.18183815074084264,Low Risk
15713912,Nebechukwu,Spain,Female,45,516,109044.3,8,1,0,1,115818.16,0,Poor,Mid_Career,Premium,87235.44,25,0.6140136625208737,High Risk
15586757,Anenechukwu,France,Female,32,801,75170.54,4,1,1,1,37898.5,0,Excellent,Early_Career,Medium,30068.216,0,0.14523483545558394,Low Risk
15596522,Meredith,France,Female,42,692,0.0,2,2,1,0,145222.93,0,Good,Mid_Career,Medium,0.0,55,0.22055316964250563,Low Risk
15625395,Chinomso,France,Female,28,585,105795.9,6,1,1,1,41219.09,0,Poor,Young,High,63477.53999999999,0,0.1879479932258338,Low Risk
15760570,Stephenson,France,Male,32,590,0.0,5,2,1,0,59249.83,0,Poor,Early_Career,Medium,0.0,30,0.04069966989273362,Low Risk
15566689,Chimaoke,Spain,Male,62,554,0.0,8,2,1,1,116747.62,0,Poor,Senior,Medium,0.0,35,0.06577831980333307,Low Risk
15725794,Winters,France,Female,49,659,0.0,1,1,1,0,116249.72,1,Fair,Mid_Career,Medium,0.0,65,0.9320458844812191,Very High Risk
15673539,Napolitani,France,Female,26,690,118097.87,3,1,1,0,61257.83,0,Good,Young,High,35429.361,20,0.23510786578399612,Low Risk
15705298,L?,Germany,Male,29,697,172693.54,0,1,0,0,141798.98,0,Good,Young,Medium,17269.354000000003,30,0.37010492980459025,Medium Risk
15675791,Williams,France,Male,36,610,129440.3,4,2,1,0,102638.35,0,Fair,Early_Career,Premium,103552.24,20,0.29410808797809807,Low Risk
15747043,Giles,Spain,Male,36,599,0.0,4,2,0,0,13210.56,0,Poor,Early_Career,Medium,0.0,30,0.06032429181084925,Low Risk
15736397,Wang,France,Male,23,544,96471.2,1,1,1,0,35550.97,0,Poor,Young,Medium,9647.12,30,0.15685462501162367,Low Risk
15678201,Robertson,France,Female,46,548,0.0,1,1,1,1,104469.06,1,Poor,Mid_Career,Medium,0.0,45,0.8575493199033559,Very High Risk
15720745,Murray,Spain,Male,24,635,140197.18,4,1,1,1,142935.83,0,Fair,Young,High,56078.872,0,0.2347613726439918,Low Risk
15637593,Greco,France,Male,20,722,0.0,6,2,1,0,195486.28,0,Good,Young,Medium,0.0,30,0.061206637556704996,Low Risk
15598070,Marchesi,France,Female,33,564,135946.26,4,1,1,0,63170.0,0,Poor,Early_Career,High,54378.50400000001,20,0.2571803205159562,Low Risk
15787550,Chao,France,Male,62,719,0.0,3,2,1,1,58320.06,0,Good,Senior,Medium,0.0,35,0.0471770274249825,Low Risk
15603942,Hawthorn,Germany,Male,50,547,81290.02,3,3,0,1,177747.03,1,Poor,Pre_Retirement,High,73161.01800000001,45,0.9310334046024871,Very High Risk
15733973,Bibi,France,Female,42,850,0.0,8,1,1,0,19632.64,1,Excellent,Mid_Career,Medium,0.0,55,0.7702800104520442,Very High Risk
15596761,Hawdon,Germany,Male,60,515,113715.36,9,1,1,0,18424.24,1,Poor,Senior,Premium,102343.82400000001,45,0.9544621255062777,Very High Risk
15652400,Moss,Spain,Male,56,667,168883.08,2,1,0,1,18897.78,0,Good,Pre_Retirement,High,33776.616,25,0.3824053546086256,Medium Risk
15717893,Briggs,Germany,Male,36,607,143421.74,8,1,1,0,97879.02,0,Fair,Early_Career,Premium,114737.39199999999,20,0.45801370255846857,Medium Risk
15622585,McIntyre,France,Male,26,525,153644.39,7,1,1,1,63197.88,0,Poor,Young,Premium,107551.073,0,0.1693422289840954,Low Risk
15733964,Russo,Spain,Female,53,606,109330.06,1,1,1,1,75860.01,0,Fair,Pre_Retirement,Medium,10933.006000000001,35,0.5532359943547263,High Risk
15753861,Ballard,Germany,Female,27,686,115095.88,1,2,0,0,78622.46,0,Good,Young,Medium,23019.176000000003,30,0.2649850220505815,Low Risk
15594762,Pisani,Spain,Male,46,827,183276.32,1,1,1,1,13460.27,0,Excellent,Mid_Career,Medium,18327.632,35,0.3810652495572858,Medium Risk
15667417,Tao,France,Male,33,572,68193.72,9,1,1,0,19998.31,0,Poor,Early_Career,High,61374.348000000005,20,0.1753763211035746,Low Risk
15684861,Thomson,France,Female,32,726,0.0,8,2,0,0,185075.63,0,Good,Early_Career,Medium,0.0,30,0.07486438466413095,Low Risk
15742204,Hsu,Germany,Male,31,579,139729.54,6,1,0,1,135815.38,0,Poor,Early_Career,High,83837.724,0,0.33363774990157535,Low Risk
15623502,Morrison,Spain,Female,56,598,98365.33,4,1,1,1,44251.33,0,Poor,Pre_Retirement,High,39346.132000000005,25,0.5889700481133976,High Risk
15774872,Joslin,France,Male,36,663,0.0,10,2,1,0,136349.55,0,Good,Early_Career,Medium,0.0,30,0.07271997797734209,Low Risk
15611191,Scott,Germany,Female,37,505,122453.97,10,2,1,1,52693.99,0,Poor,Early_Career,Premium,244907.94,0,0.1852535565215688,Low Risk
15674331,Bidwill,Germany,Male,30,576,132174.41,7,2,0,0,93767.03,0,Poor,Early_Career,Premium,185044.174,20,0.20849768497178908,Low Risk
15619465,Cameron,Spain,Female,24,555,0.0,2,2,0,1,197866.55,0,Poor,Young,Medium,0.0,10,0.04876311184910186,Low Risk
15575247,Cartwright,France,Male,30,524,0.0,1,2,1,0,126812.85,0,Poor,Early_Career,Medium,0.0,40,0.06591220568741386,Low Risk
15695679,Yao,Spain,Male,39,776,104349.45,2,1,0,0,79503.05,0,Good,Early_Career,Medium,20869.89,20,0.3426530629833396,Low Risk
15713463,Tate,Germany,Female,41,645,138881.04,2,1,1,0,129936.53,1,Fair,Mid_Career,Medium,27776.208000000002,45,0.6895127299400922,High Risk
15785170,Neal,Germany,Female,32,850,116968.91,0,1,0,0,175094.62,0,Excellent,Early_Career,Medium,11696.891000000001,30,0.48257921430360345,Medium Risk
15796351,Yao,Germany,Male,35,603,105346.03,1,2,1,1,130379.5,0,Fair,Early_Career,Medium,21069.206000000002,10,0.1822022345200891,Low Risk
15639576,Burns,France,Male,26,691,136623.19,9,1,1,0,153228.0,0,Good,Young,Premium,122960.871,20,0.28286551482978484,Low Risk
15693264,Onyinyechukwuka,France,Female,29,583,0.0,10,2,1,1,111285.85,0,Poor,Young,Medium,0.0,10,0.03457209040200569,Low Risk
15589715,Fulks,France,Female,62,584,0.0,5,1,1,0,49553.38,1,Poor,Senior,Medium,0.0,55,0.929783517599312,Very High Risk
15769902,Christie,France,Female,33,679,0.0,6,2,1,1,98015.85,0,Good,Early_Career,Medium,0.0,10,0.055552327852610495,Low Risk
15587177,Lloyd,France,Male,36,646,124445.52,6,1,1,0,88481.32,0,Fair,Early_Career,High,74667.312,20,0.2700740361782257,Low Risk
15814553,Ball,France,Female,34,559,68999.66,5,2,1,1,66879.27,0,Poor,Early_Career,High,68999.66,0,0.11110441048521175,Low Risk
15601550,Genovesi,Spain,Male,36,595,85768.42,6,1,1,1,24802.77,0,Poor,Early_Career,High,51461.051999999996,0,0.2069482023383692,Low Risk
15612465,Siciliano,Spain,Male,34,684,100628.0,9,2,1,1,190263.78,0,Good,Early_Career,Premium,181130.4,0,0.09952132774163988,Low Risk
15810800,Ositadimma,Spain,Female,32,673,0.0,0,1,1,1,72873.33,0,Good,Early_Career,Medium,0.0,20,0.3929839819025366,Medium Risk
15665760,Kazantsev,Spain,Male,38,802,0.0,7,2,0,1,57764.65,0,Excellent,Early_Career,Medium,0.0,10,0.05980238277535744,Low Risk
15588080,Giles,France,Male,54,675,0.0,6,1,1,0,110273.84,1,Good,Pre_Retirement,Medium,0.0,55,0.9547815358371853,Very High Risk
15776844,Hao,Spain,Female,19,762,0.0,6,2,1,0,55500.17,0,Good,Young,Medium,0.0,30,0.05906158941286806,Low Risk
15717560,Martin,France,Male,50,580,125647.36,0,1,1,0,57541.08,1,Poor,Pre_Retirement,Medium,12564.736,55,0.9021163031035307,Very High Risk
15629739,Hartley,Germany,Female,31,621,100375.39,8,1,1,1,90384.26,0,Fair,Early_Career,High,80300.312,0,0.35370327375812866,Medium Risk
15716781,Dolgorukova,France,Male,24,815,171922.72,7,1,0,1,178028.96,0,Excellent,Young,Premium,120345.904,0,0.22972485420322503,Low Risk
15646936,Nnamdi,Germany,Female,32,631,146810.99,2,2,1,1,180990.29,0,Fair,Early_Career,High,58724.396,0,0.1852488776960354,Low Risk
15768151,Romano,Germany,Female,45,514,109032.23,3,1,0,1,155407.21,1,Poor,Mid_Career,High,32709.668999999998,25,0.7705596452023487,Very High Risk
15579212,Chuang,France,Male,57,638,0.0,6,1,1,0,33676.48,1,Fair,Pre_Retirement,Medium,0.0,55,0.9602932906308087,Very High Risk
15800515,Singh,France,Male,35,516,128653.59,5,1,1,0,127558.26,0,Poor,Early_Career,High,64326.795,20,0.18971237968271873,Low Risk
15591279,Nwagugheuzo,France,Male,37,734,80387.81,3,1,0,1,77272.62,0,Good,Early_Career,Medium,24116.342999999997,0,0.21711576715828024,Low Risk
15587419,Shipton,France,Male,58,611,0.0,8,2,0,1,107665.68,1,Fair,Pre_Retirement,Medium,0.0,35,0.28497240157629644,Low Risk
15750335,Paterson,Germany,Male,43,850,108508.82,0,3,1,0,184044.8,1,Excellent,Mid_Career,High,32552.646000000004,75,0.8442896177430602,Very High Risk
15699619,Rivas,France,Male,31,641,155978.17,10,1,1,0,91510.71,0,Fair,Early_Career,Premium,155978.17,20,0.21420559492943197,Low Risk
15606472,Lung,France,Female,38,585,0.0,5,1,1,1,87363.56,0,Poor,Early_Career,Medium,0.0,10,0.41497744103810014,Medium Risk
15778368,Allan,Germany,Male,50,552,121175.56,4,1,1,0,117505.07,1,Poor,Pre_Retirement,High,48470.224,45,0.9386363355522808,Very High Risk
15671387,Fetherstonhaugh,France,Female,29,507,89349.47,4,2,0,0,180626.68,0,Poor,Young,High,71479.576,20,0.12683706136043255,Low Risk
15573926,Lung,Spain,Male,38,735,86131.71,7,2,0,0,93478.96,0,Good,Early_Career,Premium,120584.394,20,0.28970882339816995,Low Risk
15709183,Davidson,France,Female,58,707,102346.86,3,1,1,1,114672.64,0,Good,Pre_Retirement,High,30704.057999999997,25,0.55485107279334,High Risk
15577514,Mai,Germany,Female,36,698,121263.62,7,1,1,1,13387.88,0,Good,Early_Career,High,84884.53399999999,0,0.44629534528305503,Medium Risk
15778830,Dellucci,France,Male,31,841,0.0,2,2,1,0,173240.52,0,Excellent,Early_Career,Medium,0.0,30,0.062379497231673006,Low Risk
15768072,Mitchell,Spain,Female,33,688,0.0,2,1,0,0,27557.18,1,Good,Early_Career,Medium,0.0,30,0.4620793803421865,Medium Risk
15768293,Sun,France,Male,51,614,0.0,3,2,1,1,5552.37,0,Fair,Pre_Retirement,Medium,0.0,35,0.13557816803965064,Low Risk
15654456,Napolitano,Germany,Male,48,511,149726.08,6,1,0,0,88307.87,1,Poor,Mid_Career,Premium,89835.64799999999,45,0.8558458765180239,Very High Risk
15807525,Bailey,France,Male,43,447,0.0,2,2,1,0,33879.26,1,Very_Poor,Mid_Career,Medium,0.0,70,0.3821303508953453,Medium Risk
15574372,Hoolan,France,Male,35,738,161274.05,5,2,1,0,181429.87,0,Good,Early_Career,Premium,161274.05,20,0.1976884591995268,Low Risk
15671249,Kent,France,Female,33,422,0.0,2,2,1,0,102655.31,0,Very_Poor,Early_Career,Medium,0.0,45,0.11912054388940428,Low Risk
15779744,Chou,Spain,Male,30,537,103138.17,1,1,1,1,96555.42,0,Poor,Early_Career,Medium,10313.817000000001,10,0.2181843210372172,Low Risk
15624755,Pepper,Germany,Female,40,707,109628.44,3,1,1,0,189366.03,0,Good,Mid_Career,High,32888.532,45,0.6381396641521907,High Risk
15611430,Abramowitz,France,Male,54,690,0.0,5,1,1,0,12847.61,1,Good,Pre_Retirement,Medium,0.0,55,0.9634908495987947,Very High Risk
15774744,Lord,Germany,Male,33,664,97286.16,7,2,1,0,143433.33,0,Good,Early_Career,Premium,136200.624,20,0.19218208940063325,Low Risk
15629885,Wilson,France,Female,33,850,118004.26,7,1,1,0,183983.82,0,Excellent,Early_Career,High,82602.98199999999,20,0.21190194413709193,Low Risk
15708791,Abazu,Spain,Male,32,584,85534.83,9,1,0,0,169137.24,0,Poor,Early_Career,High,76981.34700000001,20,0.23131963653434226,Low Risk
15793890,Harriman,France,Female,59,728,0.0,4,1,1,1,163365.85,1,Good,Pre_Retirement,Medium,0.0,35,0.7040230831659257,High Risk
15646091,Frankland,Spain,Female,43,560,95140.44,4,2,1,0,123181.44,1,Poor,Mid_Career,High,76112.352,45,0.5869517191607985,High Risk
15596984,Pinto,France,Female,31,629,0.0,6,1,1,1,16447.6,1,Fair,Early_Career,Medium,0.0,10,0.4816671097047799,Medium Risk
15800215,Kwemtochukwu,France,Male,25,658,0.0,3,2,0,1,173948.4,0,Fair,Young,Medium,0.0,10,0.040661764434080434,Low Risk
15577806,Chiu,Germany,Female,54,794,75900.84,1,1,1,1,192154.66,0,Excellent,Pre_Retirement,Medium,7590.084,35,0.6806945634515098,High Risk
15749381,Yu,France,Female,41,790,126619.27,2,1,1,0,198224.38,0,Excellent,Mid_Career,Medium,25323.854000000003,45,0.4815859680715767,Medium Risk
15683758,Onyekachukwu,France,Male,44,640,111833.47,7,1,1,0,67202.74,0,Fair,Mid_Career,High,78283.42899999999,45,0.6328747121753727,High Risk
15670615,Castiglione,Spain,Male,37,652,0.0,7,2,1,0,68789.93,0,Fair,Early_Career,Medium,0.0,30,0.054598927896154496,Low Risk
15707634,Anenechukwu,France,Female,32,775,108698.96,2,2,1,1,161069.73,0,Good,Early_Career,High,43479.584,0,0.18696830809053316,Low Risk
15806901,Henderson,France,Female,39,584,112687.69,2,1,1,1,127749.61,0,Poor,Early_Career,Medium,22537.538,0,0.24295879893363356,Low Risk
15775335,Ellis,Germany,Female,48,635,81556.89,4,2,1,0,191914.37,0,Fair,Mid_Career,High,65245.512,45,0.46954150660054206,Medium Risk
15724150,Nkemdirim,France,Male,48,814,136596.85,9,1,1,1,185791.9,0,Excellent,Mid_Career,Premium,122937.16500000001,25,0.43025783110119115,Medium Risk
15627220,Kang,Germany,Female,43,735,98807.45,9,1,0,0,184570.04,1,Good,Mid_Career,Premium,88926.705,45,0.761696197265427,Very High Risk
15672330,Lear,France,Female,31,678,0.0,1,2,0,1,130446.65,0,Good,Early_Career,Medium,0.0,20,0.071043436913445,Low Risk
15668521,Jamieson,France,Male,37,693,0.0,1,2,1,1,82867.55,0,Good,Early_Career,Medium,0.0,20,0.054368365435320094,Low Risk
15807837,Mazzanti,France,Female,30,640,107499.7,6,1,1,1,187632.22,0,Fair,Early_Career,High,64499.81999999999,0,0.22554787580021796,Low Risk
15592570,Marino,Spain,Female,23,773,0.0,8,2,1,0,56759.79,0,Good,Young,Medium,0.0,30,0.061096840614356475,Low Risk
15748589,Winter,France,Female,30,736,0.0,9,2,1,0,34180.33,0,Good,Early_Career,Medium,0.0,30,0.06745635823060937,Low Risk
15635893,T'ien,France,Female,28,693,0.0,8,2,1,1,158545.25,0,Good,Young,Medium,0.0,10,0.046306961325765394,Low Risk
15757632,Hughes-Jones,France,Female,41,496,176024.05,1,2,1,0,182337.98,0,Very_Poor,Mid_Career,High,35204.81,70,0.33840143919731247,Low Risk
15691863,Cody,France,Female,39,751,0.0,3,2,1,1,84175.34,0,Good,Early_Career,Medium,0.0,10,0.08877318590521215,Low Risk
15706071,Hunt,Germany,Male,39,528,127631.62,0,1,0,1,22197.8,1,Poor,Early_Career,Medium,12763.162,10,0.537352821140208,Medium Risk
15654296,Estrada,Spain,Female,19,754,0.0,9,1,1,0,189641.11,0,Good,Young,Medium,0.0,30,0.40620946382129197,Medium Risk
15755018,Dickinson,Germany,Female,26,568,109819.16,10,2,1,0,154491.39,0,Poor,Young,Premium,219638.32,20,0.28894937676929155,Low Risk
15594041,Fanucci,Spain,Female,41,592,138734.94,2,1,1,0,90020.74,0,Poor,Mid_Career,Medium,27746.988,45,0.5995617113976841,High Risk
15670587,Yang,Germany,Male,25,558,111363.1,10,2,1,0,197264.35,0,Poor,Young,Premium,222726.2,20,0.25938694279966085,Low Risk
15724527,Forbes,France,Male,34,825,0.0,9,2,1,1,31933.06,0,Excellent,Early_Career,Medium,0.0,10,0.06462137040980533,Low Risk
15801904,Heard,Germany,Male,28,677,143988.0,0,2,1,0,8755.69,1,Good,Young,Medium,28797.600000000002,30,0.3073688773857711,Low Risk
15658195,Efremova,France,Male,34,653,118838.75,5,1,1,1,52820.13,0,Fair,Early_Career,High,59419.375,0,0.18651825781056494,Low Risk
15630113,Morphett,Spain,Male,35,593,161637.75,4,1,1,1,20008.46,0,Poor,Early_Career,High,64655.100000000006,0,0.253219600178234,Low Risk
15784320,Lenhardt,France,Female,44,632,133793.89,3,1,1,1,34607.14,1,Fair,Mid_Career,High,40138.167,25,0.6194661828474566,High Risk
15676513,Burns,Germany,Male,35,601,71553.83,8,1,1,0,177384.45,0,Fair,Early_Career,High,57243.064000000006,20,0.2831350736108622,Low Risk
15633854,Sun,France,Female,40,654,0.0,3,2,1,0,167889.1,0,Fair,Mid_Career,Medium,0.0,55,0.17735614580784012,Low Risk
15618566,Jamieson,France,Female,38,572,0.0,7,2,1,1,133122.62,0,Poor,Early_Career,Medium,0.0,10,0.05942311369931584,Low Risk
15733014,Nolan,France,Female,62,813,64667.95,10,2,0,1,140454.14,0,Excellent,Senior,Premium,129335.9,25,0.21130096344207636,Low Risk
15753343,Barry,France,Female,28,523,121164.11,2,1,1,1,59938.81,0,Poor,Young,Medium,24232.822,0,0.16393250870753337,Low Risk
15746076,Saunders,Spain,Male,50,506,0.0,3,2,1,0,12016.79,0,Poor,Pre_Retirement,Medium,0.0,55,0.5417059258163499,Medium Risk
15608226,McMorran,Spain,Male,62,513,98903.06,3,1,1,1,81251.24,0,Poor,Senior,Medium,29670.917999999998,25,0.351683383840417,Medium Risk
15605684,Phelan,France,Female,31,664,104158.84,7,1,1,0,134169.85,0,Good,Early_Career,High,72911.188,20,0.19704519225693867,Low Risk
15638988,Fu,France,Male,54,684,0.0,6,2,1,1,94888.6,0,Good,Pre_Retirement,Medium,0.0,35,0.16520784096002056,Low Risk
15628767,Hotchin,Spain,Female,62,608,139529.93,3,2,1,1,175696.16,1,Fair,Senior,High,83717.958,25,0.4955412613644105,Medium Risk
15737977,Aksyonov,France,Female,25,527,0.0,6,2,0,1,96758.58,0,Poor,Young,Medium,0.0,10,0.041881321948271585,Low Risk
15575119,Hughes,France,Male,62,779,0.0,3,2,1,1,146895.36,1,Good,Senior,Medium,0.0,35,0.2606663840372477,Low Risk
15625126,Duncan,France,Female,40,629,0.0,6,2,1,1,139356.3,0,Fair,Mid_Career,Medium,0.0,35,0.10383386183229026,Low Risk
15567114,McGarry,France,Male,35,430,118894.22,1,1,0,0,2923.61,0,Very_Poor,Early_Career,Medium,11889.422,45,0.36712485005722634,Medium Risk
15672242,Aksenov,France,Male,24,712,0.0,2,1,0,1,121232.51,0,Good,Young,Medium,0.0,10,0.2641167625511585,Low Risk
15681327,Akhtar,France,Male,30,682,0.0,9,2,1,1,2053.42,0,Good,Early_Career,Medium,0.0,10,0.06637343129587499,Low Risk
15740630,Pisano,Spain,Female,31,487,0.0,1,2,1,0,158750.13,0,Very_Poor,Early_Career,Medium,0.0,55,0.17648805228263867,Low Risk
